,player_id,year_,game_id,team_id,league_id,gp,starting_pos
1356,crandde01,1959,NLS195908030,ML1,NL,1.0,2.0
1357,cepedor01,1959,NLS195907070,SFN,NL,1.0,3.0
1358,musiast01,1959,NLS195908030,SLN,NL,1.0,3.0
1359,templjo01,1959,NLS195907070,CIN,NL,1.0,4.0
1360,templjo01,1959,NLS195908030,CIN,NL,1.0,4.0
1361,boyerke01,1959,NLS195908030,SLN,NL,1.0,5.0
1362,matheed01,1959,NLS195907070,ML1,NL,1.0,5.0
1363,bankser01,1959,NLS195907070,CHN,NL,1.0,6.0
1364,bankser01,1959,NLS195908030,CHN,NL,1.0,6.0
1365,moonwa01,1959,NLS195907070,LAN,NL,1.0,7.0
1366,moonwa01,1959,NLS195908030,LAN,NL,1.0,7.0
1367,mayswi01,1959,NLS195907070,SFN,NL,1.0,8.0
1368,mayswi01,1959,NLS195908030,SFN,NL,1.0,8.0
1369,aaronha01,1959,NLS195907070,ML1,NL,1.0,9.0
1370,aaronha01,1959,NLS195908030,ML1,NL,1.0,9.0
1371,antonjo02,1959,NLS195908030,SFN,NL,0.0,0.0
1372,antonjo02,1959,NLS195907070,SFN,NL,1.0,0.0
1373,boyerke01,1959,NLS195907070,SLN,NL,1.0,0.0
1374,burdele01,1959,NLS195908030,ML1,NL,0.0,0.0
1375,burdele01,1959,NLS195907070,ML1,NL,1.0,0.0
1376,burgesm01,1959,NLS195907070,PIT,NL,0.0,0.0
1377,burgesm01,1959,NLS195908030,PIT,NL,1.0,0.0
1378,cepedor01,1959,NLS195908030,SFN,NL,0.0,0.0
1379,conlege01,1959,NLS195907070,PHI,NL,0.0,0.0
1380,conlege01,1959,NLS195908030,PHI,NL,1.0,0.0
1381,cunnijo01,1959,NLS195907070,SLN,NL,0.0,0.0
1382,cunnijo01,1959,NLS195908030,SLN,NL,1.0,0.0
1383,elstodo01,1959,NLS195908030,CHN,NL,0.0,0.0
1384,elstodo01,1959,NLS195907070,CHN,NL,1.0,0.0
1385,facero01,1959,NLS195907070,PIT,NL,1.0,0.0
1386,facero01,1959,NLS195908030,PIT,NL,1.0,0.0
1387,gilliji01,1959,NLS195908030,LAN,NL,1.0,0.0
1388,groatdi01,1959,NLS195907070,PIT,NL,1.0,0.0
1389,groatdi01,1959,NLS195908030,PIT,NL,1.0,0.0
1390,jonessa02,1959,NLS195908030,SFN,NL,1.0,0.0
1391,loganjo01,1959,NLS195908030,ML1,NL,0.0,0.0
1392,matheed01,1959,NLS195908030,ML1,NL,1.0,0.0
1393,mazerbi01,1959,NLS195908030,PIT,NL,0.0,0.0
1394,mazerbi01,1959,NLS195907070,PIT,NL,1.0,0.0
1395,mizelvi01,1959,NLS195907070,SLN,NL,0.0,0.0
1396,mizelvi01,1959,NLS195908030,SLN,NL,0.0,0.0
1397,musiast01,1959,NLS195907070,SLN,NL,1.0,0.0
1398,nealch01,1959,NLS195908030,LAN,NL,1.0,0.0
1399,pinsova01,1959,NLS195907070,CIN,NL,0.0,0.0
1400,pinsova01,1959,NLS195908030,CIN,NL,1.0,0.0
1401,robinfr02,1959,NLS195907070,CIN,NL,0.0,0.0
1402,robinfr02,1959,NLS195908030,CIN,NL,1.0,0.0
1403,smithha09,1959,NLS195907070,SLN,NL,0.0,0.0
1404,smithha09,1959,NLS195908030,SLN,NL,1.0,0.0
1405,spahnwa01,1959,NLS195907070,ML1,NL,0.0,0.0
1406,spahnwa01,1959,NLS195908030,ML1,NL,0.0,0.0
1407,whitebi03,1959,NLS195907070,SLN,NL,0.0,0.0
1408,whitebi03,1959,NLS195908030,SLN,NL,0.0,0.0
1409,fordwh01,1960,ALS196007130,NYA,AL,1.0,1.0
1410,monbobi01,1960,ALS196007110,BOS,AL,1.0,1.0
1411,berrayo01,1960,ALS196007110,NYA,AL,1.0,2.0
1412,berrayo01,1960,ALS196007130,NYA,AL,1.0,2.0
1413,skowrbi01,1960,ALS196007110,NYA,AL,1.0,3.0
1414,skowrbi01,1960,ALS196007130,NYA,AL,1.0,3.0
1415,runnepe01,1960,ALS196007110,BOS,AL,1.0,4.0
1416,runnepe01,1960,ALS196007130,BOS,AL,1.0,4.0
1417,malzofr01,1960,ALS196007110,BOS,AL,1.0,5.0
1418,malzofr01,1960,ALS196007130,BOS,AL,1.0,5.0
1419,hansero02,1960,ALS196007110,BAL,AL,1.0,6.0
1420,hansero02,1960,ALS196007130,BAL,AL,1.0,6.0
1421,minosmi01,1960,ALS196007110,CHA,AL,1.0,7.0
1422,minosmi01,1960,ALS196007130,CHA,AL,1.0,7.0
1423,mantlmi01,1960,ALS196007110,NYA,AL,1.0,8.0
1424,mantlmi01,1960,ALS196007130,NYA,AL,1.0,8.0
1425,marisro01,1960,ALS196007110,NYA,AL,1.0,9.0
1426,marisro01,1960,ALS196007130,NYA,AL,1.0,9.0
1427,aparilu01,1960,ALS196007130,CHA,AL,0.0,0.0
1428,aparilu01,1960,ALS196007110,CHA,AL,1.0,0.0
1429,bellga01,1960,ALS196007110,CLE,AL,1.0,0.0
1430,bellga01,1960,ALS196007130,CLE,AL,1.0,0.0
1431,coateji01,1960,ALS196007130,NYA,AL,0.0,0.0
1432,coateji01,1960,ALS196007110,NYA,AL,1.0,0.0
1433,daleybu01,1960,ALS196007130,KC1,AL,0.0,0.0
1434,daleybu01,1960,ALS196007110,KC1,AL,1.0,0.0
1435,estrach01,1960,ALS196007130,BAL,AL,0.0,0.0
1436,estrach01,1960,ALS196007110,BAL,AL,1.0,0.0
1437,fordwh01,1960,ALS196007110,NYA,AL,0.0,0.0
1438,foxne01,1960,ALS196007110,CHA,AL,1.0,0.0
1439,foxne01,1960,ALS196007130,CHA,AL,1.0,0.0
1440,gentiji01,1960,ALS196007130,BAL,AL,0.0,0.0
1441,gentiji01,1960,ALS196007110,BAL,AL,1.0,0.0
1442,howarel01,1960,ALS196007130,NYA,AL,0.0,0.0
1443,howarel01,1960,ALS196007110,NYA,AL,1.0,0.0
1444,kalinal01,1960,ALS196007110,DET,AL,1.0,0.0
1445,kalinal01,1960,ALS196007130,DET,AL,1.0,0.0
1446,kuennha01,1960,ALS196007110,CLE,AL,1.0,0.0
1447,kuennha01,1960,ALS196007130,CLE,AL,1.0,0.0
1448,laryfr01,1960,ALS196007110,DET,AL,1.0,0.0
1449,laryfr01,1960,ALS196007130,DET,AL,1.0,0.0
1450,lemonji01,1960,ALS196007130,WS1,AL,0.0,0.0
1451,lemonji01,1960,ALS196007110,WS1,AL,1.0,0.0
1452,lollash01,1960,ALS196007110,CHA,AL,1.0,0.0
1453,lollash01,1960,ALS196007130,CHA,AL,1.0,0.0
1454,monbobi01,1960,ALS196007130,BOS,AL,0.0,0.0
1455,pascuca02,1960,ALS196007110,WS1,AL,0.0,0.0
1456,pascuca02,1960,ALS196007130,WS1,AL,0.0,0.0
1457,powervi01,1960,ALS196007110,CLE,AL,0.0,0.0
1458,powervi01,1960,ALS196007130,CLE,AL,1.0,0.0
1459,robinbr01,1960,ALS196007110,BAL,AL,1.0,0.0
1460,robinbr01,1960,ALS196007130,BAL,AL,1.0,0.0
1461,smithal04,1960,ALS196007110,CHA,AL,1.0,0.0
1462,smithal04,1960,ALS196007130,CHA,AL,1.0,0.0
1463,stalege01,1960,ALS196007110,CHA,AL,0.0,0.0
1464,stalege01,1960,ALS196007130,CHA,AL,1.0,0.0
1465,stigmdi01,1960,ALS196007110,CLE,AL,0.0,0.0
1466,stigmdi01,1960,ALS196007130,CLE,AL,0.0,0.0
1467,willite01,1960,ALS196007110,BOS,AL,1.0,0.0
1468,willite01,1960,ALS196007130,BOS,AL,1.0,0.0
1469,wynnea01,1960,ALS196007110,CHA,AL,0.0,0.0
1470,wynnea01,1960,ALS196007130,CHA,AL,1.0,0.0
1471,frienbo01,1960,ALS196007110,PIT,NL,1.0,1.0
1472,lawve01,1960,ALS196007130,PIT,NL,1.0,1.0
1473,crandde01,1960,ALS196007110,ML1,NL,1.0,2.0
1474,crandde01,1960,ALS196007130,ML1,NL,1.0,2.0
1475,adcocjo01,1960,ALS196007110,ML1,NL,1.0,3.0
1476,adcocjo01,1960,ALS196007130,ML1,NL,1.0,3.0
1477,mazerbi01,1960,ALS196007110,PIT,NL,1.0,4.0
1478,mazerbi01,1960,ALS196007130,PIT,NL,1.0,4.0
1479,matheed01,1960,ALS196007110,ML1,NL,1.0,5.0
1480,matheed01,1960,ALS196007130,ML1,NL,1.0,5.0
1481,bankser01,1960,ALS196007110,CHN,NL,1.0,6.0
1482,bankser01,1960,ALS196007130,CHN,NL,1.0,6.0
1483,skinnbo01,1960,ALS196007110,PIT,NL,1.0,7.0
1484,skinnbo01,1960,ALS196007130,PIT,NL,1.0,7.0
1485,mayswi01,1960,ALS196007110,SFN,NL,1.0,8.0
1486,mayswi01,1960,ALS196007130,SFN,NL,1.0,8.0
1487,aaronha01,1960,ALS196007110,ML1,NL,1.0,9.0
1488,aaronha01,1960,ALS196007130,ML1,NL,1.0,9.0
1489,baileed01,1960,ALS196007110,CIN,NL,0.0,0.0
1490,baileed01,1960,ALS196007130,CIN,NL,1.0,0.0
1491,boyerke01,1960,ALS196007110,SLN,NL,1.0,0.0
1492,boyerke01,1960,ALS196007130,SLN,NL,1.0,0.0
1493,buhlbo01,1960,ALS196007130,ML1,NL,0.0,0.0
1494,buhlbo01,1960,ALS196007110,ML1,NL,1.0,0.0
1495,burgesm01,1960,ALS196007110,PIT,NL,1.0,0.0
1496,burgesm01,1960,ALS196007130,PIT,NL,1.0,0.0
1497,cepedor01,1960,ALS196007110,SFN,NL,1.0,0.0
1498,cepedor01,1960,ALS196007130,SFN,NL,1.0,0.0
1499,clemero01,1960,ALS196007110,PIT,NL,1.0,0.0
1500,clemero01,1960,ALS196007130,PIT,NL,1.0,0.0
1501,facero01,1960,ALS196007130,PIT,NL,0.0,0.0
1502,facero01,1960,ALS196007110,PIT,NL,1.0,0.0
1503,frienbo01,1960,ALS196007130,PIT,NL,0.0,0.0
1504,groatdi01,1960,ALS196007110,PIT,NL,1.0,0.0
1505,groatdi01,1960,ALS196007130,PIT,NL,1.0,0.0
1506,henrybi01,1960,ALS196007110,CIN,NL,0.0,0.0
1507,henrybi01,1960,ALS196007130,CIN,NL,1.0,0.0
1508,jacksla01,1960,ALS196007110,SLN,NL,0.0,0.0
1509,jacksla01,1960,ALS196007130,SLN,NL,1.0,0.0
1510,larkeno01,1960,ALS196007110,LAN,NL,1.0,0.0
1511,larkeno01,1960,ALS196007130,LAN,NL,1.0,0.0
1512,lawve01,1960,ALS196007110,PIT,NL,1.0,0.0
1513,mccormi03,1960,ALS196007130,SFN,NL,0.0,0.0
1514,mccormi03,1960,ALS196007110,SFN,NL,1.0,0.0
1515,mcdanli01,1960,ALS196007110,SLN,NL,0.0,0.0
1516,mcdanli01,1960,ALS196007130,SLN,NL,1.0,0.0
1517,musiast01,1960,ALS196007110,SLN,NL,1.0,0.0
1518,musiast01,1960,ALS196007130,SLN,NL,1.0,0.0
1519,nealch01,1960,ALS196007110,LAN,NL,1.0,0.0
1520,nealch01,1960,ALS196007130,LAN,NL,1.0,0.0
1521,pinsova01,1960,ALS196007110,CIN,NL,1.0,0.0
1522,pinsova01,1960,ALS196007130,CIN,NL,1.0,0.0
1523,podrejo01,1960,ALS196007110,LAN,NL,0.0,0.0
1524,podrejo01,1960,ALS196007130,LAN,NL,1.0,0.0
1525,tayloto02,1960,ALS196007110,PHI,NL,1.0,0.0
1526,tayloto02,1960,ALS196007130,PHI,NL,1.0,0.0
1527,whitebi03,1960,ALS196007110,SLN,NL,1.0,0.0
1528,whitebi03,1960,ALS196007130,SLN,NL,1.0,0.0
1529,willist02,1960,ALS196007110,LAN,NL,0.0,0.0
1530,willist02,1960,ALS196007130,LAN,NL,1.0,0.0
1531,bunniji01,1961,ALS196107310,DET,AL,1.0,1.0
1532,fordwh01,1961,NLS196107110,NYA,AL,1.0,1.0
1533,romanjo01,1961,NLS196107110,CLE,AL,1.0,2.0
1534,romanjo01,1961,ALS196107310,CLE,AL,1.0,2.0
1535,cashno01,1961,NLS196107110,DET,AL,1.0,3.0
1536,cashno01,1961,ALS196107310,DET,AL,1.0,3.0
1537,templjo01,1961,NLS196107110,CLE,AL,1.0,4.0
1538,templjo01,1961,ALS196107310,CLE,AL,1.0,4.0
1539,robinbr01,1961,NLS196107110,BAL,AL,1.0,5.0
1540,robinbr01,1961,ALS196107310,BAL,AL,1.0,5.0
1541,aparilu01,1961,ALS196107310,CHA,AL,1.0,6.0
1542,kubekto01,1961,NLS196107110,NYA,AL,1.0,6.0
1543,colavro01,1961,NLS196107110,DET,AL,1.0,7.0
1544,colavro01,1961,ALS196107310,DET,AL,1.0,7.0
1545,mantlmi01,1961,NLS196107110,NYA,AL,1.0,8.0
1546,mantlmi01,1961,ALS196107310,NYA,AL,1.0,8.0
1547,kalinal01,1961,ALS196107310,DET,AL,1.0,9.0
1548,marisro01,1961,NLS196107110,NYA,AL,1.0,9.0
1549,arroylu01,1961,ALS196107310,NYA,AL,0.0,0.0
1550,berrayo01,1961,ALS196107310,NYA,AL,0.0,0.0
1551,berrayo01,1961,NLS196107110,NYA,AL,1.0,0.0
1552,brandja01,1961,ALS196107310,BAL,AL,0.0,0.0
1553,brandja01,1961,NLS196107110,BAL,AL,1.0,0.0
1554,bunniji01,1961,NLS196107110,DET,AL,1.0,0.0
1555,donovdi01,1961,ALS196107310,WS2,AL,0.0,0.0
1556,donovdi01,1961,NLS196107110,WS2,AL,1.0,0.0
1557,durenry01,1961,NLS196107110,LAA,AL,0.0,0.0
1558,fordwh01,1961,ALS196107310,NYA,AL,0.0,0.0
1559,fornimi01,1961,NLS196107110,BOS,AL,1.0,0.0
1560,foxne01,1961,ALS196107310,CHA,AL,0.0,0.0
1561,foxne01,1961,NLS196107110,CHA,AL,1.0,0.0
1562,francti01,1961,ALS196107310,CLE,AL,0.0,0.0
1563,gentiji01,1961,ALS196107310,BAL,AL,0.0,0.0
1564,gentiji01,1961,NLS196107110,BAL,AL,1.0,0.0
1565,howarel01,1961,NLS196107110,NYA,AL,1.0,0.0
1566,howarel01,1961,ALS196107310,NYA,AL,1.0,0.0
1567,howsedi01,1961,ALS196107310,KC1,AL,0.0,0.0
1568,howsedi01,1961,NLS196107110,KC1,AL,1.0,0.0
1569,kalinal01,1961,NLS196107110,DET,AL,1.0,0.0
1570,killeha01,1961,ALS196107310,MIN,AL,0.0,0.0
1571,killeha01,1961,NLS196107110,MIN,AL,1.0,0.0
1572,kubekto01,1961,ALS196107310,NYA,AL,0.0,0.0
1573,laryfr01,1961,NLS196107110,DET,AL,1.0,0.0
1574,latmaba01,1961,ALS196107310,CLE,AL,0.0,0.0
1575,marisro01,1961,ALS196107310,NYA,AL,1.0,0.0
1576,mcbrike01,1961,ALS196107310,LAA,AL,0.0,0.0
1577,pascuca02,1961,ALS196107310,MIN,AL,1.0,0.0
1578,perryji01,1961,NLS196107110,CLE,AL,0.0,0.0
1579,piercbi02,1961,NLS196107110,CHA,AL,0.0,0.0
1580,schwado01,1961,ALS196107310,BOS,AL,1.0,0.0
1581,sievero01,1961,ALS196107310,CHA,AL,1.0,0.0
1582,skowrbi01,1961,ALS196107310,NYA,AL,0.0,0.0
1583,wilheho01,1961,ALS196107310,BAL,AL,0.0,0.0
1584,wilheho01,1961,NLS196107110,BAL,AL,1.0,0.0
1585,purkebo01,1961,ALS196107310,CIN,NL,1.0,1.0
1586,spahnwa01,1961,NLS196107110,ML1,NL,1.0,1.0
1587,burgesm01,1961,NLS196107110,PIT,NL,1.0,2.0
1588,burgesm01,1961,ALS196107310,PIT,NL,1.0,2.0
1589,whitebi03,1961,NLS196107110,SLN,NL,1.0,3.0
1590,whitebi03,1961,ALS196107310,SLN,NL,1.0,3.0
1591,bollifr01,1961,NLS196107110,ML1,NL,1.0,4.0
1592,bollifr01,1961,ALS196107310,ML1,NL,1.0,4.0
1593,matheed01,1961,NLS196107110,ML1,NL,1.0,5.0
1594,matheed01,1961,ALS196107310,ML1,NL,1.0,5.0
1595,willsma01,1961,NLS196107110,LAN,NL,1.0,6.0
1596,willsma01,1961,ALS196107310,LAN,NL,1.0,6.0
1597,cepedor01,1961,NLS196107110,SFN,NL,1.0,7.0
1598,cepedor01,1961,ALS196107310,SFN,NL,1.0,7.0
1599,mayswi01,1961,NLS196107110,SFN,NL,1.0,8.0
1600,mayswi01,1961,ALS196107310,SFN,NL,1.0,8.0
1601,clemero01,1961,NLS196107110,PIT,NL,1.0,9.0
1602,clemero01,1961,ALS196107310,PIT,NL,1.0,9.0
1603,aaronha01,1961,NLS196107110,ML1,NL,1.0,0.0
1604,aaronha01,1961,ALS196107310,ML1,NL,1.0,0.0
1605,altmage01,1961,NLS196107110,CHN,NL,1.0,0.0
1606,altmage01,1961,ALS196107310,CHN,NL,1.0,0.0
1607,baileed01,1961,ALS196107310,SFN,NL,0.0,0.0
1608,bankser01,1961,ALS196107310,CHN,NL,1.0,0.0
1609,boyerke01,1961,ALS196107310,SLN,NL,0.0,0.0
1610,boyerke01,1961,NLS196107110,SLN,NL,1.0,0.0
1611,drysddo01,1961,ALS196107310,LAN,NL,0.0,0.0
1612,facero01,1961,ALS196107310,PIT,NL,0.0,0.0
1613,facero01,1961,NLS196107110,PIT,NL,1.0,0.0
1614,jayjo01,1961,NLS196107110,CIN,NL,0.0,0.0
1615,jayjo01,1961,ALS196107310,CIN,NL,0.0,0.0
1616,kaskoed01,1961,NLS196107110,CIN,NL,0.0,0.0
1617,kaskoed01,1961,ALS196107310,CIN,NL,1.0,0.0
1618,koufasa01,1961,NLS196107110,LAN,NL,1.0,0.0
1619,koufasa01,1961,ALS196107310,LAN,NL,1.0,0.0
1620,mahafar01,1961,NLS196107110,PHI,NL,0.0,0.0
1621,mahafar01,1961,ALS196107310,PHI,NL,1.0,0.0
1622,mccormi03,1961,ALS196107310,SFN,NL,0.0,0.0
1623,mccormi03,1961,NLS196107110,SFN,NL,1.0,0.0
1624,millest01,1961,NLS196107110,SFN,NL,1.0,0.0
1625,millest01,1961,ALS196107310,SFN,NL,1.0,0.0
1626,musiast01,1961,NLS196107110,SLN,NL,1.0,0.0
1627,musiast01,1961,ALS196107310,SLN,NL,1.0,0.0
1628,purkebo01,1961,NLS196107110,CIN,NL,1.0,0.0
1629,robinfr02,1961,ALS196107310,CIN,NL,0.0,0.0
1630,robinfr02,1961,NLS196107110,CIN,NL,1.0,0.0
1631,rosebjo01,1961,NLS196107110,LAN,NL,0.0,0.0
1632,rosebjo01,1961,ALS196107310,LAN,NL,1.0,0.0
1633,spahnwa01,1961,ALS196107310,ML1,NL,0.0,0.0
1634,stuardi01,1961,NLS196107110,PIT,NL,1.0,0.0
1635,stuardi01,1961,ALS196107310,PIT,NL,1.0,0.0
1636,zimmedo01,1961,ALS196107310,CHN,NL,0.0,0.0
1637,zimmedo01,1961,NLS196107110,CHN,NL,1.0,0.0
1638,bunniji01,1962,ALS196207100,DET,AL,1.0,1.0
1639,stenhda01,1962,NLS196207300,WS2,AL,1.0,1.0
1640,batteea01,1962,ALS196207100,MIN,AL,1.0,2.0
1641,batteea01,1962,NLS196207300,MIN,AL,1.0,2.0
1642,gentiji01,1962,ALS196207100,BAL,AL,1.0,3.0
1643,gentiji01,1962,NLS196207300,BAL,AL,1.0,3.0
1644,moranbi02,1962,ALS196207100,LAA,AL,1.0,4.0
1645,moranbi02,1962,NLS196207300,LAA,AL,1.0,4.0
1646,rolliri01,1962,ALS196207100,MIN,AL,1.0,5.0
1647,rolliri01,1962,NLS196207300,MIN,AL,1.0,5.0
1648,aparilu01,1962,ALS196207100,CHA,AL,1.0,6.0
1649,aparilu01,1962,NLS196207300,CHA,AL,1.0,6.0
1650,wagnele01,1962,ALS196207100,LAA,AL,1.0,7.0
1651,wagnele01,1962,NLS196207300,LAA,AL,1.0,7.0
1652,marisro01,1962,ALS196207100,NYA,AL,1.0,8.0
1653,marisro01,1962,NLS196207300,NYA,AL,1.0,8.0
1654,colavro01,1962,NLS196207300,DET,AL,1.0,9.0
1655,mantlmi01,1962,ALS196207100,NYA,AL,1.0,9.0
1656,aguirha01,1962,ALS196207100,DET,AL,0.0,0.0
1657,aguirha01,1962,NLS196207300,DET,AL,1.0,0.0
1658,berrayo01,1962,NLS196207300,NYA,AL,1.0,0.0
1659,bunniji01,1962,NLS196207300,DET,AL,0.0,0.0
1660,colavro01,1962,ALS196207100,DET,AL,1.0,0.0
1661,donovdi01,1962,NLS196207300,CLE,AL,0.0,0.0
1662,donovdi01,1962,ALS196207100,CLE,AL,1.0,0.0
1663,herbera01,1962,NLS196207300,CHA,AL,1.0,0.0
1664,howarel01,1962,ALS196207100,NYA,AL,0.0,0.0
1665,howarel01,1962,NLS196207300,NYA,AL,1.0,0.0
1666,kaatji01,1962,NLS196207300,MIN,AL,0.0,0.0
1667,kalinal01,1962,NLS196207300,DET,AL,1.0,0.0
1668,landiji01,1962,NLS196207300,CHA,AL,0.0,0.0
1669,landiji01,1962,ALS196207100,CHA,AL,1.0,0.0
1670,mantlmi01,1962,NLS196207300,NYA,AL,0.0,0.0
1671,mcbrike01,1962,NLS196207300,LAA,AL,0.0,0.0
1672,monbobi01,1962,ALS196207100,BOS,AL,0.0,0.0
1673,pappami01,1962,ALS196207100,BAL,AL,1.0,0.0
1674,pappami01,1962,NLS196207300,BAL,AL,1.0,0.0
1675,pascuca02,1962,NLS196207300,MIN,AL,0.0,0.0
1676,pascuca02,1962,ALS196207100,MIN,AL,1.0,0.0
1677,richabo01,1962,ALS196207100,NYA,AL,1.0,0.0
1678,richabo01,1962,NLS196207300,NYA,AL,1.0,0.0
1679,robinbr01,1962,ALS196207100,BAL,AL,1.0,0.0
1680,robinbr01,1962,NLS196207300,BAL,AL,1.0,0.0
1681,romanjo01,1962,NLS196207300,CLE,AL,0.0,0.0
1682,romanjo01,1962,ALS196207100,CLE,AL,1.0,0.0
1683,runnepe01,1962,NLS196207300,BOS,AL,1.0,0.0
1684,siebeno01,1962,NLS196207300,KC1,AL,0.0,0.0
1685,siebeno01,1962,ALS196207100,KC1,AL,1.0,0.0
1686,stenhda01,1962,ALS196207100,WS2,AL,0.0,0.0
1687,terryra01,1962,ALS196207100,NYA,AL,0.0,0.0
1688,terryra01,1962,NLS196207300,NYA,AL,0.0,0.0
1689,thomale03,1962,ALS196207100,LAA,AL,1.0,0.0
1690,thomale03,1962,NLS196207300,LAA,AL,1.0,0.0
1691,treshto01,1962,ALS196207100,NYA,AL,0.0,0.0
1692,treshto01,1962,NLS196207300,NYA,AL,1.0,0.0
1693,wilheho01,1962,ALS196207100,BAL,AL,0.0,0.0
1694,wilheho01,1962,NLS196207300,BAL,AL,0.0,0.0
1695,drysddo01,1962,ALS196207100,LAN,NL,1.0,1.0
1696,podrejo01,1962,NLS196207300,LAN,NL,1.0,1.0
1697,crandde01,1962,ALS196207100,ML1,NL,1.0,2.0
1698,crandde01,1962,NLS196207300,ML1,NL,1.0,2.0
1699,cepedor01,1962,ALS196207100,SFN,NL,1.0,3.0
1700,cepedor01,1962,NLS196207300,SFN,NL,1.0,3.0
1701,mazerbi01,1962,ALS196207100,PIT,NL,1.0,4.0
1702,mazerbi01,1962,NLS196207300,PIT,NL,1.0,4.0
1703,boyerke01,1962,ALS196207100,SLN,NL,1.0,5.0
1704,boyerke01,1962,NLS196207300,SLN,NL,1.0,5.0
1705,groatdi01,1962,ALS196207100,PIT,NL,1.0,6.0
1706,groatdi01,1962,NLS196207300,PIT,NL,1.0,6.0
1707,davisto02,1962,ALS196207100,LAN,NL,1.0,7.0
1708,davisto02,1962,NLS196207300,LAN,NL,1.0,7.0
1709,mayswi01,1962,ALS196207100,SFN,NL,1.0,8.0
1710,mayswi01,1962,NLS196207300,SFN,NL,1.0,8.0
1711,clemero01,1962,ALS196207100,PIT,NL,1.0,9.0
1712,clemero01,1962,NLS196207300,PIT,NL,1.0,9.0
1713,aaronha01,1962,ALS196207100,ML1,NL,0.0,0.0
1714,aaronha01,1962,NLS196207300,ML1,NL,1.0,0.0
1715,aloufe01,1962,ALS196207100,SFN,NL,1.0,0.0
1716,altmage01,1962,NLS196207300,CHN,NL,1.0,0.0
1717,ashburi01,1962,ALS196207100,NYN,NL,0.0,0.0
1718,ashburi01,1962,NLS196207300,NYN,NL,1.0,0.0
1719,bankser01,1962,ALS196207100,CHN,NL,1.0,0.0
1720,bankser01,1962,NLS196207300,CHN,NL,1.0,0.0
1721,bollifr01,1962,ALS196207100,ML1,NL,1.0,0.0
1722,bollifr01,1962,NLS196207300,ML1,NL,1.0,0.0
1723,callijo01,1962,ALS196207100,PHI,NL,1.0,0.0
1724,callijo01,1962,NLS196207300,PHI,NL,1.0,0.0
1725,davenji01,1962,NLS196207300,SFN,NL,0.0,0.0
1726,davenji01,1962,ALS196207100,SFN,NL,1.0,0.0
1727,farretu01,1962,ALS196207100,HOU,NL,0.0,0.0
1728,farretu01,1962,NLS196207300,HOU,NL,1.0,0.0
1729,gibsobo01,1962,ALS196207100,SLN,NL,0.0,0.0
1730,gibsobo01,1962,NLS196207300,SLN,NL,1.0,0.0
1731,koufasa01,1962,ALS196207100,LAN,NL,0.0,0.0
1732,mahafar01,1962,NLS196207300,PHI,NL,1.0,0.0
1733,maricju01,1962,ALS196207100,SFN,NL,1.0,0.0
1734,maricju01,1962,NLS196207300,SFN,NL,1.0,0.0
1735,matheed01,1962,NLS196207300,ML1,NL,1.0,0.0
1736,musiast01,1962,ALS196207100,SLN,NL,1.0,0.0
1737,musiast01,1962,NLS196207300,SLN,NL,1.0,0.0
1738,purkebo01,1962,NLS196207300,CIN,NL,0.0,0.0
1739,purkebo01,1962,ALS196207100,CIN,NL,1.0,0.0
1740,robinfr02,1962,NLS196207300,CIN,NL,1.0,0.0
1741,rosebjo01,1962,ALS196207100,LAN,NL,0.0,0.0
1742,rosebjo01,1962,NLS196207300,LAN,NL,1.0,0.0
1743,shawbo01,1962,ALS196207100,ML1,NL,1.0,0.0
1744,spahnwa01,1962,ALS196207100,ML1,NL,0.0,0.0
1745,spahnwa01,1962,NLS196207300,ML1,NL,0.0,0.0
1746,willibi01,1962,NLS196207300,CHN,NL,1.0,0.0
1747,willsma01,1962,ALS196207100,LAN,NL,1.0,0.0
1748,willsma01,1962,NLS196207300,LAN,NL,1.0,0.0
1749,mcbrike01,1963,ALS196307090,LAA,AL,1.0,1.0
1750,batteea01,1963,ALS196307090,MIN,AL,1.0,2.0
1751,pepitjo01,1963,ALS196307090,NYA,AL,1.0,3.0
1752,foxne01,1963,ALS196307090,CHA,AL,1.0,4.0
1753,malzofr01,1963,ALS196307090,BOS,AL,1.0,5.0
1754,versazo01,1963,ALS196307090,MIN,AL,1.0,6.0
1755,wagnele01,1963,ALS196307090,LAA,AL,1.0,7.0
1756,pearsal02,1963,ALS196307090,LAA,AL,1.0,8.0
1757,kalinal01,1963,ALS196307090,DET,AL,1.0,9.0
1758,allisbo01,1963,ALS196307090,MIN,AL,1.0,0.0
1759,aparilu01,1963,ALS196307090,BAL,AL,1.0,0.0
1760,barbest01,1963,ALS196307090,BAL,AL,0.0,0.0
1761,boutoji01,1963,ALS196307090,NYA,AL,1.0,0.0
1762,bunniji01,1963,ALS196307090,DET,AL,1.0,0.0
1763,grantmu01,1963,ALS196307090,CLE,AL,0.0,0.0
1764,howarel01,1963,ALS196307090,NYA,AL,1.0,0.0
1765,killeha01,1963,ALS196307090,MIN,AL,1.0,0.0
1766,leppedo02,1963,ALS196307090,WS2,AL,0.0,0.0
1767,mantlmi01,1963,ALS196307090,NYA,AL,0.0,0.0
1768,monbobi01,1963,ALS196307090,BOS,AL,0.0,0.0
1769,pizarju01,1963,ALS196307090,CHA,AL,1.0,0.0
